id,num_orders
1004925,102.6267920881376
1265382,100.0128388345016
1239027,105.02989391677659
1462013,96.77939738319937
1464784,101.17648160955382
1440692,61.16087932987376
1268331,57.78564001409712
1030648,329.6767220671707
1033468,293.8371293346699
1452010,52.18880482416949
1164883,54.26883085496376
1265395,55.3264124369111
1214244,50.60215609700669
1307226,52.399054450497374
1425834,77.44234420121781
1105463,436.02505139536333
1245977,463.17621517982303
1352817,448.33469003354094
1245183,476.4743500015286
1490092,899.6404943977008
1278462,936.7472481901543
1090267,657.095369340658
1231613,461.13492668682045
1164334,433.47369802180276
1300150,451.07406490445
1231259,246.56899959520834
1243020,338.0745969054269
1433764,475.0170843444246
1124103,507.59936492000446
1031825,336.0842166882496
1437782,244.49842185777973
1087645,252.09684577721734
1185456,242.3398996241584
1450862,264.89311477436956
1465438,238.36499986970227
1035890,199.55455236942436
1267165,184.33154386357324
1262997,173.93443889413544
1088775,184.3081172223012
1217709,286.2828630196929
1430418,344.9025326087198
1275478,188.41689968156578
1435295,194.17649750586799
1346982,194.46578338488627
1160970,199.09511403139192
1310566,175.56663093339836
1014151,187.95153680791907
1374002,185.83578542160333
1417996,239.80300970160172
1141881,271.8778777405931
1219590,224.10741501013499
1373220,255.1590786018491
1355558,245.0904861751249
1042282,153.16546769688068
1323969,156.3581717623797
1480827,876.4108943964314
1161084,892.5245979562595
1351984,874.109425684631
1196384,870.3489850414973
1231951,851.8588880670559
1004647,851.9138428468179
1441493,882.1645058807161
1337172,844.0255464323538
1127689,838.2753021468891
1321298,836.8566363184183
1475476,757.308623468702
1207745,1982.9852064767715
1332437,772.388848056375
1295195,718.1256889765068
1238168,765.2386639810927
1401191,762.6076444060562
1320351,4150.635325040609
1015073,2984.6950153825255
1440436,802.6465146200028
1488196,751.909156021936
1084735,68.29218648030621
1312130,78.8843386340544
1284072,67.83839512709528
1390606,64.58233692682273
1177870,52.972552608773626
1217412,43.72073199473476
1391279,52.007756123064816
1000635,48.36251014059268
1070142,54.22927425646797
1158077,33.311965038772954
1263948,759.7313122258979
1240615,784.81390650142
1397490,689.7044063394327
1355088,741.3762711907424
1401705,789.0764570975045
1422185,749.3154168249542
1390157,778.6863308917985
1460838,892.0746606152761
1377519,883.5234166154592
1310657,451.29349455342367
1491023,482.1581652619074
1067356,460.51891927718054
1282200,517.270206087061
1137357,521.994277089681
1396043,548.882482369878
1269970,538.8626701426796
1350440,535.6350780689614
1308326,547.3972861266383
1242087,435.69312983483394
1043619,508.30449035607484
1222185,51.40238524799772
1497941,52.36695821621557
1278537,55.32314585488312
1355035,52.64691982055883
1143583,54.58961706852139
1020166,54.670698841846885
1406416,53.575509213084175
1203123,55.73765110553846
1480428,51.30215377204399
1420069,54.24650188989347
1125502,118.08182745659813
1249505,109.59564547423898
1206767,116.54335737911757
1094469,117.34126490009771
1278323,169.9690085966166
1173977,149.23017434390374
1140787,100.46111557017046
1116819,128.26606106858011
1252003,130.37300070256356
1352888,112.47705214719545
1128508,1431.3387985697425
1034558,1469.654816230993
1176365,1403.1006613542097
1094576,1429.413471998664
1392466,1463.2790749726216
1055474,1653.431272968166
1217360,1519.1690160131202
1271801,1487.0967363063094
1345064,1482.5900132232011
1401294,1499.8856636408966
1024879,63.35024724588797
1001797,63.884009316405596
1131807,70.599092282193
1494899,72.4807665838035
1268958,67.2616945392921
1288154,65.30727150566594
1203405,62.43498704329994
1040370,62.65855367774297
1044833,63.92993428689347
1350447,65.045773778382
1347690,485.38829180206915
1025721,456.8510091452901
1457412,437.48741306636066
1251774,437.37548169173886
1380718,655.601361655934
1262455,783.2868361029654
1043759,483.28386853969084
1153098,491.9618964914082
1142567,469.76122040423655
1044267,452.8023551338874
1263998,253.785387159916
1185434,1147.1402014492612
1101049,234.82775493097364
1101699,199.9674519251932
1089294,242.10349874918754
1480593,240.8631664088129
1339799,2553.633957637605
1261433,1664.5464639949291
1397430,177.5228272170876
1083089,245.33668447557673
1138673,419.04813197039283
1306281,583.1126292854407
1042427,430.5240617575821
1039235,476.66561585557645
1270474,481.2629830863942
1387994,475.06650964971743
1204001,441.13100869224036
1146761,437.20506433063485
1160004,443.56354834682696
1274185,436.2432206485619
1271542,138.2784874257231
1470774,133.1006805465476
1299041,131.75295228988588
1105837,173.83146621114957
1082803,156.73917593168028
1023822,164.63332995707663
1312925,158.99586209912647
1089746,164.24699767225852
1133734,129.59094628154682
1096643,129.0487001351342
1095601,154.2946084100759
1236999,124.76014279216385
1129005,165.8726913203717
1060160,105.31654805440007
1139012,128.56184832713046
1009801,56.466122153250865
1499374,108.5935644576927
1130038,115.83134467180226
1136954,90.36695019536387
1214539,93.59461987576032
1341789,141.81861227405318
1402501,136.09615851646734
1305350,102.98324016736818
1416500,92.2288446720141
1061620,134.26961811250143
1356623,177.03937127250353
1135009,169.20913041448833
1039371,105.0181565337645
1358442,146.01960323099834
1330108,125.9304811583006
1368952,1414.8745564033813
1402068,1442.7846017967022
1414079,1481.6802615696772
1027086,1409.092057258371
1376822,2704.4134145575476
1473650,2640.270418438105
1318829,1452.7986809719582
1485144,1492.474867986765
1440877,4350.481940478543
1259634,4185.946076944564
1197323,148.63918228988953
1334064,223.7790934122209
1474493,281.1400527985835
1452523,343.95603481809803
1109460,301.9335699770736
1397686,149.5592051538961
1436925,176.82122132907458
1271835,158.41970347114966
1266289,194.38815617428534
1172743,178.22821590398001
1028916,199.07751331532575
1373369,155.2873080276217
1159100,228.2374170877714
1078309,76.40050587676592
1444543,93.00685620476352
1403090,94.60770328993847
1091288,92.30612205358797
1357059,88.07643860759012
1258709,68.42052941855896
1016250,95.04278048774621
1291439,180.8314471054758
1487991,175.77171574247004
1173983,172.5216656834058
1455460,136.80248689517862
1093777,142.35756747866756
1284038,165.5408313913719
1398418,167.3119038142819
1100317,140.8197773072652
1050205,176.05691833469007
1355831,107.31178229923394
1205352,42.03145051260765
1352373,47.49345116366137
1145134,387.971851631371
1285247,368.2477111220607
1485963,44.51135577432858
1410494,40.07342285800473
1194947,53.072140170965326
1479842,52.73316231109676
1141874,47.26073218068179
1219813,71.26416795615404
1020182,238.50191581939725
1083024,308.0888467331869
1027186,299.0028426230599
1226206,295.00407474775466
1193020,292.72848876326293
1208269,301.1685613469515
1441531,311.0598520847198
1201640,315.64384221343875
1412072,312.7014543398097
1063733,311.26115377735965
1196516,172.73270529061676
1115748,153.2020051412872
1281521,148.40213354222
1451363,153.74544129085587
1430974,131.98397474818518
1461605,139.36791425078084
1248805,88.49484023907907
1365062,168.10184883714817
1413517,184.0614702419577
1079468,160.39827229906143
1462434,109.36931607404262
1171225,114.34643847999769
1113088,104.54683694608144
1421572,109.82026568461013
1231421,112.9440977643608
1155226,108.58817464027192
1050090,115.56850450357699
1462159,111.29873480938686
1262088,113.0832858984219
1059783,110.88029516528552
1068765,482.66833143124404
1221985,493.1307199542458
1301321,498.18558273284685
1463289,509.20951302648837
1275946,507.99602839793494
1400875,498.45208222583904
1348564,457.2302938245256
1273247,516.888020520959
1017611,511.3985224905631
1062279,516.6045675586932
1237961,452.73045503427926
1224992,438.99466272926395
1311411,449.1802656700451
1058810,421.0720568414474
1180280,457.8502480042199
1171237,524.6601463519014
1345370,445.2442450184984
1361205,493.7563975355263
1020415,474.34606894126887
1490702,454.9331972707249
1214923,198.21131114223638
1295739,194.45412403919724
1371494,190.5299432317954
1242910,203.38474752834034
1297462,204.59766298249528
1408420,201.60662121105412
1468795,173.49442989550283
1322980,170.96750906229062
1278810,200.6109243709041
1286425,191.54052526474507
1287421,360.4522278714222
1117909,341.8824145800387
1387886,336.66197058852987
1344564,320.0820662892342
1155339,523.725484392364
1270105,513.2893344896229
1299390,327.6198939021042
1402691,368.22774434133873
1435663,337.276839477224
1499834,336.80788188742054
1185266,259.29719661046727
1485491,439.7030625384398
1493366,260.23066518022375
1244054,583.6971384614856
1339975,264.61644762451476
1493137,445.60947366003586
1482630,426.6033040786089
1237519,241.37915174063372
1414111,264.37153938598925
1290325,260.8115947718974
1064432,277.7240430115289
1220040,251.60370861985945
1275484,251.9475773127365
1272211,255.77292197644192
1290617,262.12320577079777
1321339,273.40816329072004
1458201,295.9751606631348
1219875,280.0706268117055
1085852,276.6275255490747
1334748,270.28556226860906
1224780,477.7935855433035
1198616,480.00239793414136
1177611,476.6489363827454
1077911,486.07656747388904
1305831,452.87836458406883
1098936,483.1216282033642
1189364,534.1032363016067
1495457,487.0993710017497
1193672,521.1097928029909
1177716,501.61908100548766
1125817,300.823611471637
1093651,327.50103574635324
1009004,326.26280431049514
1447838,314.2918299724824
1339194,689.412119198655
1027184,703.5632137210698
1366421,486.70179671057156
1395557,319.6198054139743
1382148,325.0214123140629
1066186,319.7178008879892
1437787,1116.145862172826
1106809,1168.9488713039723
1318582,1089.5720573827969
1438968,1484.2832521104854
1361549,1544.0004000781348
1057783,1556.7372485302442
1004386,1499.7843292940488
1315211,1201.1651570426673
1428093,1178.7601974912145
1163409,858.2569441162477
1040148,496.62425384484845
1460445,281.44149544535577
1180058,267.7784517078764
1462684,305.9285394189476
1138520,397.7720509510626
1317061,299.1654370251636
1054840,305.0510126125562
1438974,302.4635893782549
1002774,325.82778775345724
1159437,338.6607693402235
1089638,838.6102771112409
1443523,845.0562211538511
1163835,829.3058028657869
1494285,839.6438571395068
1318970,852.5507536244342
1230640,807.8431775676764
1350989,851.5584221277319
1469698,810.9237078006648
1157662,838.5110235217925
1365942,831.3980476671796
1241167,61.584622115997774
1450701,60.94540466911745
1224760,390.42406925577785
1363494,361.50504262721444
1324577,59.98706453509134
1491314,62.87377612669116
1158272,52.99493907251352
1412751,62.576569463476545
1112151,60.05362363547507
1219827,78.59929072511375
1187185,186.0528615477549
1257724,199.6633483280471
1138065,212.45342173450263
1331635,296.6342750294127
1089050,283.3903154046636
1209677,254.7699102373154
1178390,269.56261789570414
1232486,262.0291587247678
1165663,186.47972070899542
1115081,180.72221014436843
1294491,817.8622681581143
1040703,820.312252159781
1012461,799.4455423077499
1431639,692.5975761446804
1121810,792.9349362380592
1054385,798.6377353647304
1106975,808.359911384277
1094087,854.147362587307
1140825,901.3034989942627
1340524,514.4209885113295
1133545,992.3511327911682
1259591,980.6263494711094
1327142,979.7744284851223
1249310,985.4622814218266
1337116,2068.7935782549243
1426288,3010.5474941090793
1178106,963.3847031692015
1112605,838.3133230472595
1297011,709.4810629065876
1015985,968.2438950936438
1413327,445.21846546405885
1173972,494.1962265845171
1350644,463.86352226342916
1103990,463.1345405054645
1093038,452.3560903948409
1435909,419.91852433245856
1158632,459.30904822923986
1044666,435.14744098903293
1022214,465.3217698766371
1109852,436.9306685509227
1103251,73.61524361745471
1113951,84.67552835871933
1075058,116.0512710081077
1395991,131.45702683010342
1060374,124.60523840638707
1344988,118.67984227775712
1379139,101.81324994431526
1216578,98.01188906298229
1347909,135.5333102660366
1124487,105.12370498071795
1314422,58.65429157545451
1026962,54.97274084169188
1019750,51.77765174301795
1052756,60.064375257575065
1199363,177.6771671060734
1268913,118.85500021534826
1301467,56.89994553604342
1203194,55.62395864570914
1182935,59.61802128597938
1163522,53.21489201816769
1072037,128.60825572531303
1398096,115.30522838740883
1094768,128.16918134869812
1458256,139.8916729816056
1469568,118.96958619646752
1042422,124.61493976118447
1281477,115.54168260957984
1427545,124.27171457438014
1398303,148.68277188831053
1297500,78.12294138073025
1184259,21.769341905561355
1359066,22.118044472296205
1328835,21.856112779819494
1375031,19.65436923794439
1180363,72.11056586599702
1079995,176.33061866326486
1468705,81.26783908040076
1041884,82.55179440593459
1161571,99.92105973638766
1049477,137.8639829490957
1363599,161.96206314426715
1138175,66.53433194070232
1165312,78.05649426644715
1419232,63.03219850185759
1093243,539.1837824719782
1146579,593.5288961955653
1250371,587.4334892513369
1441494,547.0992394305803
1146752,545.593577189032
1427935,585.1704708109174
1012377,574.5479616948352
1264350,581.6473649214898
1169852,591.8541058464144
1392031,605.977757307821
1140763,167.9071195936847
1359423,166.22125665130142
1145373,117.09900200391824
1381586,122.5996717152394
1486989,165.82037316445144
1061075,158.64003706110458
1018684,121.8551241965841
1165135,119.16557872617064
1365978,165.49515489267196
1425692,162.82681495133426
1352787,42.95903424248208
1106798,388.1363260514101
1151845,344.37369162466103
1446773,38.542687175205856
1000259,41.29993628982889
1361688,33.70830690499672
1339452,267.1491989195749
1296483,277.057435029304
1265643,273.66617684102454
1243332,281.6867407986871
1017985,446.0051025907309
1002910,672.10179541755
1214298,561.3286834872395
1265634,261.98571771062035
1490788,268.5356197765035
1054015,260.0528525440171
1394286,79.30902216913891
1020966,153.31941334460777
1210680,169.36620183205267
1007010,237.89086683331874
1426974,106.61893489362828
1167015,78.23480864967243
1208134,78.3831893730774
1088146,76.39434966959755
1384893,84.65418874120832
1295493,80.11648835179693
1237768,129.87970067968118
1134786,128.89413032180133
1052017,126.87299343437942
1209585,129.2374221699356
1115016,276.4194116970847
1101235,200.99503482633634
1448019,130.70298762682637
1315737,122.50565509725634
1039269,129.0727710908021
1436545,129.1499198931994
1445418,70.00909525242189
1001412,71.27556319278284
1389027,73.8624590849955
1406711,92.98287839211996
1070287,104.87306090921999
1084653,93.62157253557112
1137633,94.9838093073826
1233884,60.74290442050655
1315294,611.7121032678009
1282318,601.6732907692507
1206406,590.7583208360699
1245457,594.5469539545749
1324576,579.9867167874901
1054723,577.8602567014537
1240913,579.8528452031792
1403942,556.54345693401
1004923,585.2589244868109
1429694,580.4175400785387
1029910,594.3169828506564
1228946,1807.4993454222515
1119476,624.0292095632409
1306935,602.3880386332772
1349929,611.6506980088668
1391689,637.9047777430511
1350008,3512.4748818118724
1017175,2492.0394346406624
1230601,599.2772272312699
1353563,599.1162824230562
1460117,32.9286553111548
1366885,30.892265690064598
1096075,30.162254534843232
1117594,28.338808188474708
1486028,25.525329430559108
1135738,25.644055647380974
1222614,26.196920161343233
1406377,19.571498906182732
1244061,813.6396533304018
1003197,795.5373745830004
1289790,722.2064435164214
1036601,791.9982016371176
1050954,796.7199328195094
1492614,794.1608782332703
1468175,789.8025605216482
1127745,893.0709544350186
1356109,905.5640385529465
1288414,465.8777386492039
1186700,579.8955990307121
1088403,500.697386763888
1133590,555.4739688583861
1155657,552.0072488408724
1348738,559.928674045867
1497813,513.9637325543489
1094690,543.3809682803463
1152196,563.320025749855
1003610,591.7595643117824
1479704,569.6744319338679
1068127,110.9092741844449
1222762,107.22089416748766
1324076,81.67513838461917
1473003,103.72629848777018
1343036,107.85185928892564
1255407,105.61148458205454
1338733,80.21822788847592
1482136,78.13502673611332
1147855,110.32721529985739
1311799,108.82597764666862
1306558,80.61750856575243
1494027,68.32078770412213
1265348,63.83899136422937
1083041,70.1049270866336
1003331,72.46943078535713
1123214,56.68858772345977
1038791,53.03393367358599
1134852,66.34320715377757
1403461,75.17394095461546
1002912,70.22589554119614
1089089,1378.7153377104787
1082554,1333.314036253925
1353572,1278.5241098193628
1015394,1351.1152698069977
1320654,1305.0422826414658
1108704,1319.7928705876122
1349640,1286.317977427419
1233603,1228.9288374343441
1240827,1320.092097696653
1054033,1273.466327886991
1398644,25.700937509967382
1303762,25.24591899322923
1272724,24.696985366386507
1423160,25.977451396796432
1055961,25.076677007041983
1481640,24.10029661826714
1031471,23.653809191927305
1241213,24.95238867704887
1055152,340.66068984478824
1075123,341.4023844890119
1365959,324.7267358875671
1195304,321.87187685552016
1211091,542.1720321439622
1373638,660.8114858695324
1091949,322.42130496226963
1485637,336.3329023356482
1214130,331.48072446102765
1277790,331.13729366753637
1014247,263.82320113962845
1415059,1268.3795329711506
1107132,226.9979805286037
1011846,200.26655797581793
1036998,239.38252576098677
1006386,238.06348049498632
1412745,2939.5682990975215
1375145,1857.108597537032
1354719,212.26168538088916
1416624,248.96172159362095
1162670,415.47004096944795
1473999,411.8207394894846
1415730,408.8137075874035
1070101,453.88936286267176
1149110,448.767458074831
1268657,451.8056150032776
1125034,557.479915560974
1233869,393.063716179698
1478615,554.519967464177
1081273,398.4171725841416
1452584,67.98025838723233
1082717,51.93219659482746
1009386,69.9587142246277
1251805,50.19258863528851
1390565,27.912133291832486
1301315,49.39055075700767
1033019,41.88122256689085
1127204,43.461096500117876
1454285,49.079348225503445
1230213,48.90499817116414
1216199,33.79568525168351
1338024,66.18905918204162
1316220,44.9419025074771
1261077,73.9257810364758
1499021,54.20336723937853
1384202,40.87970638188583
1327954,53.22641623586221
1139730,734.7467529078297
1301842,716.7465371194982
1251244,691.2793874292962
1183358,660.2804255185533
1059732,2173.7620882676947
1151274,2055.3335610575873
1072415,631.5687275163951
1469941,613.5464267326663
1288037,2539.888268823727
1325139,2454.8205975328196
1101375,62.94233556571362
1398435,130.45228522711787
1353965,174.37470532265664
1183936,232.734179948258
1311911,98.67489064686113
1062494,70.51563490804617
1410039,63.67578331335355
1187463,67.2790678450875
1082477,77.41452826867273
1345516,67.05265192247299
1022008,116.63385845977407
1438700,86.72018068903236
1314739,77.29178379177604
1316314,39.34360618817631
1050661,45.70719032372023
1317396,39.07892273074913
1179891,34.51394849583167
1035233,29.237003894265047
1011404,37.425552268781104
1306324,221.95104451171838
1473058,164.81781619033896
1463455,192.13246814710283
1248427,178.55829560073468
1173141,196.2744001080698
1471497,190.9741555903507
1455556,192.32906805505579
1305973,179.9702198611949
1456111,211.35027243323165
1311369,179.1219846026299
1084924,30.42900829039283
1075942,34.27391370471105
1458788,396.6481348368688
1108592,375.85543352215933
1091948,31.646975375563933
1028978,39.54573503225516
1480899,37.91412360338365
1043364,31.890605141609548
1390783,50.81636215852952
1083460,298.93248704035153
1113545,363.9021315670238
1175098,359.2266096895991
1107789,383.8025895859448
1472551,349.19189031561035
1434395,377.8329784617601
1204957,352.12360526810284
1066271,342.1080848676616
1201647,360.3305016388758
1207963,350.7224379069295
1224651,52.3804584291752
1102821,46.9357648483883
1413179,41.018197399256756
1064720,28.508029565321962
1333985,50.07942342444859
1485965,56.30986587822584
1045179,45.19460595075885
1034980,125.11955275645917
1055582,125.21322946376084
1444798,86.66009947681417
1059223,126.74118377831603
1047097,127.30348023409402
1121896,88.32684025535806
1093815,91.74379419075333
1171798,87.11030111700208
1110818,123.56751548302182
1368837,117.15775311755742
1016415,424.74273698569584
1300798,421.00839469308727
1093179,409.51096164829363
1305192,426.0340869192346
1095872,421.70339027250856
1000264,423.3277469425998
1253533,385.94950924371767
1109365,415.95169717454195
1492072,437.77807159395536
1369989,423.6217406183723
1233753,258.9988865613369
1113550,264.14692749685463
1119683,281.22264530147794
1351878,408.64887422010287
1143262,298.9379718225234
1058344,258.3173708703036
1414470,287.9735944707777
1252992,248.26216045214
1115685,268.4275930677163
1421486,291.07197559871133
1320342,98.89127367333906
1021911,93.2398863461785
1251776,85.16681808733857
1165288,96.21586781212406
1113019,101.44583210899789
1116213,97.85970865053524
1044947,96.80937110086315
1402049,90.05356382742069
1073679,160.78944925287146
1088866,165.84072172163968
1194180,159.95064786883165
1474476,165.56620475130697
1049402,352.5829631721623
1416839,346.5000860242698
1218844,155.2074421801688
1170492,168.592720387303
1091303,167.59081126605162
1367373,170.85805562883172
1241826,93.06261505094388
1023270,190.6534504782971
1495450,112.34481983134404
1383578,171.30111834763892
1482218,106.80211686544224
1414458,203.35205492138354
1306516,182.52431997212946
1180610,83.28451401703683
1323085,89.62527900332071
1212285,93.63546607030133
1039279,142.49844031432502
1395825,144.46457862510223
1386899,166.77411142881633
1216036,171.9730430904171
1225001,169.7194239247851
1196661,149.44296479297606
1496261,200.86868599759853
1194929,133.24414117005662
1209119,144.95974944064912
1397954,130.91391927971193
1433003,384.0227722826009
1306725,379.89750880986696
1355897,379.2685753168956
1064394,386.625661020882
1299518,418.41482881157566
1401228,370.1819612812934
1495883,376.1480634956995
1186113,392.27546268191304
1452283,379.52640860353915
1478258,380.7220266407383
1197751,185.36012536594566
1124970,192.98002388729483
1131633,186.43784948935289
1414498,185.6692948092714
1453888,323.3664256326709
1158313,451.6851107689042
1100676,450.1767775305039
1158135,181.5953484151609
1171800,190.86929032864808
1026264,190.67430243611955
1321385,1021.5924241587626
1050460,1021.0102816660125
1146215,1012.7497090952407
1419175,1415.8291703618595
1372396,1448.7161227346273
1432207,1378.5361232341527
1394210,1338.380072236977
1443225,988.5804386967186
1342526,1002.6864661607586
1449114,732.2660891478334
1123390,511.115359786053
1247236,168.2450485168392
1261392,167.45156786737576
1489922,202.8934862584811
1401658,273.4702080825442
1125250,258.5575289186405
1037647,279.24939276532604
1138222,202.1418638608646
1266103,297.4810592341716
1003947,279.80011659411275
1348210,724.6638667938813
1145349,722.8516199966172
1373036,712.3949058015273
1309199,737.598807093711
1171211,734.1406450808761
1402145,729.4182660211643
1475657,727.0888759323715
1467695,707.0317117081971
1147970,733.5230723669664
1378850,703.7404766822575
1121390,34.72375614421781
1237926,31.511515268831552
1492615,282.0659487833555
1006586,248.28369903891357
1000914,31.138764334387524
1405281,30.586293882439136
1140630,33.18846010284455
1179175,32.103527451545034
1328240,39.141077206766546
1148498,64.31103994385431
1444150,64.4251755503366
1184976,68.18475467963881
1455643,100.9952016904254
1054872,95.1953470103675
1465520,89.62962426449039
1235991,91.75507159915442
1357362,90.23467077644491
1224648,61.28511120096263
1042687,59.10622719391254
1435100,1143.4229131347986
1386731,1149.5509175690124
1030695,1127.7123240599149
1254045,950.2666514035965
1392602,1135.763547067824
1443272,1099.2005391778494
1147078,1158.0372258653497
1065907,1223.750517336123
1354825,1215.5551372253556
1177980,713.5633463651249
1201164,1838.3702436264941
1003099,1905.2977292321486
1002495,1967.3849695919503
1365578,1811.8019546223002
1419626,5113.555984482485
1195370,4878.0923459577325
1207458,1801.686656466522
1408017,1879.7097461619362
1090667,1504.0446373188413
1397788,1986.3033913369386
1227739,525.3360752476913
1362484,622.3199977657326
1097531,577.9632738448748
1082537,552.8321623165416
1484097,590.6188362870784
1325444,603.2766767281606
1276142,533.3471591687482
1333143,607.9880210484502
1487777,576.1951167352586
1395108,584.1560103197328
1042584,88.76283035768915
1274476,106.27278069369297
1055703,82.04112376948964
1247424,114.90180529977306
1302516,130.09748720457114
1171030,90.09741738324504
1266519,123.75287104043858
1137275,111.3407720861717
1266254,121.46000716437938
1125205,113.68305813476147
1282243,141.4802192983983
1265496,132.86759395317358
1269069,128.18711080781932
1421700,148.79239549497134
1095834,349.69205863276284
1175473,246.86634309220338
1299709,137.42165900043847
1454164,138.08905634527184
1068339,136.83467262891511
1131994,123.58741375494019
1452032,123.23158374354857
1268214,90.47624535178115
1261241,105.04658018430347
1209168,121.13555290255835
1106716,114.87301120783462
1104690,125.32299953060502
1117544,83.80339993430513
1417850,117.0537645790545
1211259,143.40764804641123
1431972,110.47300665585412
1475506,66.56524220065124
1409045,68.69724592516154
1410758,70.18704327382616
1368841,71.59326147736408
1409653,70.23749408369724
1251129,59.59607534461879
1199822,60.349973946020754
1306963,66.74879314253916
1352289,59.39027114184991
1487534,53.737462587821625
1043614,120.856225986557
1388656,290.91130114527095
1464836,132.925400432255
1072381,114.82888881733928
1388909,134.37053286976476
1280894,213.74433531412228
1356370,242.42015826788938
1245069,111.36352395866025
1295639,116.7762575983104
1305904,100.68977518593434
1292177,620.1444525552041
1317384,656.9908768592253
1121211,678.9595421110794
1021640,681.6968483030246
1210569,670.095385665201
1442046,663.123838893011
1131692,679.1512330605977
1325899,715.63159337245
1035806,721.8934741369135
1192752,637.709138000031
1154621,259.5156787250711
1105567,251.09697654654835
1351561,253.10483910164905
1284314,258.72220328394235
1119425,253.20552734345628
1071315,257.1065344985682
1053700,252.6923043696195
1196897,254.49054858130813
1100864,250.39621947892343
1095250,267.0216246740895
1314012,80.28177285360597
1177213,68.98996801453586
1312239,473.90603766374426
1371943,450.9529589139891
1269951,74.13221012505457
1124463,76.03897662611399
1171380,66.89081991211754
1257945,60.506047354563854
1164850,72.45093589806991
1317829,103.72695602402688
1494403,506.08778921677225
1372964,547.9087625103298
1028254,542.8582533659574
1394819,551.4014783583023
1239193,801.5790951475274
1466747,1147.798546182988
1460540,766.5653179428139
1109530,555.8868205855426
1140660,519.6853128764648
1015607,516.6554204415403
1039868,183.1473545613982
1179336,344.0943907684474
1156949,286.47028956221
1416864,368.86666438233766
1229607,246.20126241263802
1488828,196.0933246019598
1243030,178.85145385618412
1342622,177.6934646075354
1474891,191.31850000903938
1107378,172.465841279329
1120819,176.4760705011085
1195282,162.97618853893934
1335120,165.95241113740192
1377332,164.48969532018688
1318602,323.6864036981323
1106208,240.34916739918341
1496726,166.6940100970332
1040688,173.40239911092843
1359566,175.07332876476377
1322847,172.75549956391794
1419205,208.78785578156004
1376392,219.56998383179408
1471555,214.9405138509373
1157631,308.2457737143896
1446675,286.0383035533364
1171196,277.0236044017096
1353589,301.7422695899872
1083761,277.2924395082733
1017978,182.0043495387745
1204607,187.5873971561773
1179263,892.3483314931613
1287664,889.8955203914212
1101142,876.1932774836163
1259598,886.8796714396133
1403541,858.8452675469935
1101243,908.2717085446005
1235681,874.7872349924872
1473044,851.3845807728252
1165704,839.220889975241
1327609,830.140122818833
1382591,787.3690966765462
1258870,2014.4835176455476
1340640,819.6942345985481
1165396,749.1127043771569
1460743,833.0737332081163
1210591,814.9074067688803
1428233,4195.991381957199
1094909,3129.501209794835
1332634,779.7130451311413
1226462,829.8521671138157
1022245,73.95711636789284
1082397,89.2829690560097
1136816,75.21421415752998
1478736,68.52869924337458
1468754,55.77638547560663
1392549,50.641122476638316
1268353,55.73061299520788
1295313,51.39714269958786
1086365,57.750895474667104
1072664,933.039896619924
1271325,943.1649165874088
1468915,828.9241729426058
